Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
6006,0.485405,0.496190,0.001301,0.000078,0.003634,0.002485,0.010884,0.000004,0.000019,0.000000
6007,0.159568,0.572020,0.167979,0.037540,0.041243,0.008941,0.012658,0.000009,0.000006,0.000036
6008,0.493842,0.410305,0.009773,0.006570,0.001915,0.021677,0.053175,0.000003,0.002616,0.000125
6009,0.784727,0.114202,0.000257,0.001444,0.065004,0.005159,0.012866,0.013096,0.001349,0.001896
6010,0.671102,0.062538,0.203785,0.000048,0.006677,0.001314,0.002958,0.050373,0.000561,0.000644
6011,0.008991,0.000060,0.729512,0.004739,0.025423,0.223534,0.005366,0.000007,0.001988,0.000380
6012,0.032219,0.074321,0.755461,0.003005,0.022743,0.021120,0.015823,0.000082,0.074322,0.000905
6013,0.058852,0.457559,0.448535,0.002712,0.000133,0.002183,0.030012,0.000000,0.000000,0.000015
6014,0.842904,0.127713,0.000412,0.001001,0.004286,0.000386,0.019690,0.002678,0.000179,0.000751
6015,0.400250,0.003700,0.003342,0.000202,0.002825,0.014899,0.159015,0.412013,0.000072,0.003682
6016,0.035747,0.815329,0.057318,0.016614,0.014161,0.056700,0.001952,0.000000,0.002179,0.000000
6017,0.300451,0.006850,0.052028,0.010822,0.014984,0.019077,0.004442,0.587000,0.000003,0.004342
6018,0.665750,0.220775,0.000555,0.109608,0.000006,0.000593,0.002237,0.000000,0.000000,0.000476
6019,0.476025,0.356483,0.022779,0.004804,0.001574,0.000035,0.003552,0.132349,0.000079,0.002322
6020,0.045986,0.021847,0.249124,0.001163,0.000590,0.680454,0.000800,0.000000,0.000036,0.000000
6021,0.161819,0.014626,0.008083,0.005301,0.031529,0.337814,0.005401,0.003923,0.431102,0.000403
6022,0.659494,0.016521,0.000343,0.062081,0.122238,0.044891,0.081653,0.002967,0.001283,0.008529
6023,0.615928,0.031337,0.007187,0.024759,0.045064,0.252750,0.012061,0.008775,0.000464,0.001674
6024,0.037391,0.024270,0.682493,0.000609,0.000852,0.243864,0.009898,0.000012,0.000605,0.000006
6025,0.742847,0.149541,0.029369,0.006399,0.026392,0.010563,0.018781,0.004784,0.001995,0.009330
6026,0.504136,0.297947,0.000986,0.155250,0.002768,0.018419,0.011096,0.001084,0.000118,0.008196
6027,0.980096,0.002598,0.000820,0.000007,0.002952,0.000074,0.003221,0.000570,0.009028,0.000634
6028,0.864000,0.043360,0.022315,0.000047,0.007600,0.011095,0.045554,0.003892,0.000007,0.002130
6029,0.969962,0.004255,0.000429,0.000000,0.002415,0.000524,0.000063,0.016437,0.000001,0.005914
6030,0.860438,0.102362,0.004433,0.001389,0.000222,0.014389,0.005969,0.005401,0.003301,0.002097
6031,0.268569,0.000545,0.013424,0.000005,0.005667,0.000284,0.018110,0.616573,0.001252,0.075570
6032,0.128829,0.008792,0.002609,0.000689,0.023552,0.010582,0.028995,0.502654,0.000008,0.293288
6033,0.471802,0.000576,0.002061,0.000033,0.086824,0.000531,0.001694,0.171285,0.000000,0.265194
6034,0.212465,0.013904,0.168768,0.055014,0.098067,0.002197,0.094053,0.049527,0.153598,0.152409
6035,0.202377,0.004529,0.012710,0.049698,0.071239,0.159374,0.037681,0.425004,0.001519,0.035870
6036,0.156963,0.043792,0.757704,0.000063,0.018216,0.016412,0.000042,0.000873,0.005925,0.000012
6037,0.360659,0.019423,0.000285,0.579250,0.002112,0.003469,0.002780,0.031414,0.000000,0.000609
6038,0.834853,0.021341,0.002232,0.002510,0.017114,0.013980,0.028199,0.062663,0.000533,0.016574
6039,0.493459,0.001351,0.001045,0.038005,0.023844,0.041941,0.071235,0.285975,0.015513,0.027630
6040,0.281573,0.495259,0.001204,0.000000,0.206492,0.000284,0.015188,0.000000,0.000000,0.000000
6041,0.018696,0.003435,0.002417,0.502969,0.258785,0.052457,0.111884,0.043100,0.000258,0.005998
6042,0.561438,0.005157,0.349309,0.000338,0.028572,0.000677,0.012223,0.002636,0.008331,0.031318
6043,0.021290,0.367212,0.076786,0.008029,0.025321,0.228011,0.017907,0.019682,0.235180,0.000582
6044,0.146103,0.002583,0.016308,0.006672,0.305444,0.372483,0.127091,0.007248,0.001204,0.014864
6045,0.093100,0.346615,0.082382,0.118233,0.025431,0.025941,0.004286,0.163211,0.095812,0.044990
6046,0.028976,0.707322,0.009653,0.243686,0.007885,0.000951,0.000709,0.000122,0.000422,0.000273
6047,0.975771,0.012781,0.005592,0.000001,0.004424,0.000784,0.000291,0.000264,0.000000,0.000092
6048,0.435798,0.529221,0.014912,0.005376,0.000863,0.012391,0.001048,0.000000,0.000000,0.000390
6049,0.784975,0.024145,0.000436,0.000876,0.132450,0.001883,0.024555,0.025325,0.000003,0.005352
6050,0.330480,0.094534,0.000000,0.574674,0.000000,0.000140,0.000172,0.000000,0.000000,0.000000
6051,0.929349,0.000859,0.000120,0.000177,0.067204,0.000041,0.000351,0.001893,0.000001,0.000005
6052,0.941632,0.048352,0.006922,0.000013,0.000116,0.000090,0.001489,0.000393,0.000011,0.000983
6053,0.770180,0.101508,0.007797,0.053736,0.010388,0.024402,0.008480,0.016013,0.000086,0.007409
6054,0.418077,0.144439,0.003180,0.209221,0.044240,0.115127,0.060174,0.001489,0.004049,0.000005
6055,0.521639,0.134530,0.005914,0.052963,0.049346,0.048435,0.087736,0.078513,0.000757,0.020167
6056,0.624488,0.118427,0.007659,0.014834,0.076764,0.058293,0.007169,0.003604,0.073257,0.015505
6057,0.982905,0.000132,0.000235,0.000016,0.008006,0.000618,0.000841,0.006211,0.001033,0.000001
6058,0.976107,0.014632,0.003019,0.000403,0.001810,0.000143,0.002531,0.000407,0.000003,0.000945
6059,0.449034,0.050340,0.026546,0.137647,0.012451,0.009087,0.039279,0.192572,0.000059,0.082984
6060,0.372048,0.017710,0.022621,0.016777,0.154007,0.162891,0.217174,0.035945,0.000208,0.000620
6061,0.957858,0.011969,0.000426,0.000073,0.002643,0.007757,0.001886,0.017366,0.000000,0.000022
6062,0.835522,0.017288,0.003492,0.049908,0.036629,0.008379,0.027268,0.003822,0.007620,0.010072
6063,0.287659,0.591152,0.039245,0.005744,0.000611,0.006609,0.062379,0.000000,0.006601,0.000001
6064,0.397094,0.300516,0.000692,0.004662,0.019938,0.009919,0.258768,0.000225,0.007436,0.000749
6065,0.706843,0.046174,0.000096,0.122945,0.072430,0.024150,0.003114,0.001355,0.000255,0.022639
6066,0.543120,0.236698,0.093033,0.015698,0.022979,0.019218,0.068142,0.001017,0.000053,0.000041
6067,0.305463,0.002557,0.008585,0.013494,0.369641,0.285225,0.007400,0.007568,0.000001,0.000065
6068,0.006741,0.948689,0.003871,0.000326,0.001247,0.006674,0.030839,0.000000,0.001612,0.000000
6069,0.698135,0.000063,0.000637,0.000503,0.048511,0.000475,0.013120,0.169727,0.015357,0.053473
6070,0.001682,0.346029,0.651570,0.000121,0.000004,0.000291,0.000004,0.000000,0.000000,0.000299
6071,0.859444,0.000483,0.004701,0.000457,0.090337,0.004544,0.004393,0.019556,0.000003,0.016082
6072,0.149487,0.101949,0.069790,0.003538,0.026581,0.121067,0.441291,0.002031,0.064559,0.019707
6073,0.362402,0.030780,0.442420,0.007791,0.117728,0.010657,0.004120,0.003919,0.016312,0.003871
6074,0.526511,0.279858,0.005855,0.154718,0.003725,0.016380,0.012762,0.000054,0.000003,0.000134
6075,0.735517,0.218307,0.003087,0.000150,0.003585,0.003647,0.011095,0.002385,0.000223,0.022005
6076,0.414581,0.041116,0.008193,0.147261,0.184853,0.038476,0.027065,0.026308,0.018670,0.093477
6077,0.756508,0.009401,0.021123,0.005388,0.004334,0.000927,0.050835,0.093282,0.000050,0.058153
6078,0.937974,0.000533,0.002344,0.001119,0.039587,0.003827,0.001089,0.000241,0.000065,0.013221
6079,0.351969,0.105455,0.004467,0.451799,0.026826,0.047720,0.003440,0.004302,0.003189,0.000834
6080,0.282021,0.654211,0.036084,0.000126,0.018150,0.007633,0.000283,0.000986,0.000059,0.000447
6081,0.564320,0.362627,0.000007,0.063493,0.001525,0.006435,0.001566,0.000004,0.000000,0.000022
6082,0.140310,0.005444,0.011636,0.296387,0.391899,0.051969,0.081284,0.008052,0.000174,0.012844
6083,0.396638,0.033797,0.010284,0.124114,0.180798,0.036769,0.026288,0.011792,0.005591,0.173927
6084,0.191358,0.328232,0.010655,0.433591,0.010401,0.002800,0.011550,0.000620,0.000006,0.010786
6085,0.482804,0.002257,0.001699,0.005629,0.235289,0.154587,0.010652,0.106113,0.000632,0.000339
6086,0.158872,0.041218,0.001643,0.036067,0.013866,0.078183,0.366309,0.031702,0.002192,0.269948
6087,0.689426,0.009281,0.014894,0.015426,0.248172,0.002855,0.003992,0.006631,0.000011,0.009314
6088,0.315495,0.131034,0.492138,0.018034,0.002180,0.040116,0.000612,0.000278,0.000076,0.000037
6089,0.906657,0.002216,0.007283,0.000609,0.028816,0.018602,0.001945,0.029922,0.000166,0.003785
6090,0.578817,0.358742,0.025305,0.002554,0.012642,0.001796,0.015375,0.000077,0.000026,0.004665
6091,0.974456,0.007645,0.002578,0.000029,0.004937,0.000032,0.010035,0.000240,0.000020,0.000028
6092,0.270370,0.001000,0.012756,0.010759,0.210891,0.105277,0.005059,0.001331,0.382512,0.000045
6093,0.471623,0.042521,0.012261,0.071096,0.295997,0.013953,0.076336,0.011889,0.000554,0.003770
6094,0.965956,0.031034,0.000000,0.000836,0.000000,0.000011,0.002162,0.000001,0.000000,0.000000
6095,0.269338,0.023282,0.004987,0.009734,0.013077,0.011442,0.107416,0.550597,0.000792,0.009337
6096,0.075546,0.007914,0.358107,0.000628,0.010845,0.053551,0.002620,0.000001,0.490787,0.000000
6097,0.779377,0.027998,0.001185,0.014315,0.011618,0.001870,0.016794,0.017440,0.000568,0.128835
6098,0.770191,0.025743,0.002546,0.000543,0.114838,0.003615,0.019552,0.059299,0.000965,0.002707
6099,0.291386,0.052275,0.003436,0.196171,0.007995,0.363205,0.003841,0.070693,0.008197,0.002801
6100,0.219710,0.009787,0.082052,0.091231,0.069937,0.400888,0.010819,0.113697,0.000008,0.001871
6101,0.134106,0.687353,0.037239,0.032453,0.093445,0.005156,0.003291,0.000014,0.000127,0.006816
6102,0.861451,0.060307,0.000213,0.000000,0.000004,0.000168,0.065554,0.000178,0.000000,0.012125
6103,0.001988,0.310642,0.288598,0.000000,0.000088,0.002152,0.374126,0.013285,0.000000,0.009121
6104,0.557380,0.048015,0.004923,0.038360,0.091358,0.018429,0.223128,0.013626,0.001587,0.003193
6105,0.394105,0.048682,0.005578,0.089752,0.062346,0.342213,0.021408,0.028910,0.003049,0.003957
6106,0.759186,0.037041,0.009434,0.000750,0.016235,0.011913,0.105838,0.041257,0.000085,0.018260
6107,0.683848,0.006412,0.003686,0.063396,0.000244,0.018995,0.039869,0.173321,0.000000,0.010230
6108,0.146345,0.027257,0.170319,0.048538,0.120796,0.137284,0.010304,0.007295,0.331456,0.000406
6109,0.721224,0.003293,0.000352,0.004818,0.051438,0.033575,0.002667,0.160755,0.005094,0.016784
6110,0.186052,0.578396,0.173277,0.009754,0.046111,0.002554,0.003692,0.000003,0.000144,0.000017
6111,0.965229,0.008593,0.002269,0.000012,0.017446,0.000619,0.002417,0.000279,0.000943,0.002193
6112,0.397374,0.004129,0.057157,0.000545,0.121464,0.012184,0.023153,0.309134,0.000000,0.074860
6113,0.571134,0.412097,0.000020,0.001277,0.000003,0.000933,0.014520,0.000005,0.000000,0.000010
6114,0.790789,0.014477,0.000237,0.006157,0.037625,0.002528,0.095195,0.030540,0.000040,0.022413
6115,0.601842,0.245956,0.051514,0.002170,0.010746,0.040161,0.008983,0.008772,0.000001,0.029856
6116,0.097572,0.026211,0.839290,0.000001,0.002721,0.032118,0.001601,0.000000,0.000485,0.000000
6117,0.091783,0.811692,0.000278,0.003386,0.018969,0.071687,0.002182,0.000000,0.000023,0.000000
6118,0.357285,0.137813,0.004564,0.106017,0.093612,0.277142,0.017136,0.004311,0.000993,0.001127
6119,0.474529,0.001512,0.091983,0.007489,0.006646,0.001100,0.033766,0.252734,0.000000,0.130239
6120,0.400824,0.556743,0.023026,0.008103,0.002284,0.003315,0.003000,0.002015,0.000047,0.000643
6121,0.956456,0.010108,0.001619,0.003518,0.008217,0.004287,0.002460,0.007847,0.000067,0.005421
6122,0.680209,0.001414,0.009495,0.000571,0.276173,0.030979,0.000079,0.000435,0.000385,0.000260
6123,0.284970,0.003894,0.543410,0.001969,0.002467,0.125647,0.020995,0.011963,0.000561,0.004123
6124,0.899103,0.009560,0.014437,0.000392,0.057220,0.006240,0.012548,0.000022,0.000038,0.000441
6125,0.865843,0.027800,0.000068,0.051421,0.013762,0.031558,0.003771,0.003565,0.000031,0.002181
6126,0.176380,0.089789,0.002051,0.023300,0.004864,0.696840,0.006453,0.000181,0.000141,0.000001
6127,0.276648,0.079835,0.000324,0.520629,0.078495,0.007114,0.033138,0.000349,0.000561,0.002908
6128,0.470336,0.221808,0.000943,0.106492,0.029313,0.034924,0.109565,0.004386,0.000007,0.022225
6129,0.125093,0.029781,0.047960,0.497649,0.074863,0.002991,0.028198,0.064902,0.000000,0.128564
6130,0.842461,0.052871,0.001594,0.009569,0.005596,0.024815,0.020128,0.039573,0.001055,0.002338
6131,0.934079,0.024725,0.002887,0.000013,0.006259,0.000018,0.007876,0.023897,0.000005,0.000242
6132,0.398467,0.009555,0.015659,0.001902,0.044909,0.001541,0.026647,0.149163,0.001870,0.350286
6133,0.732626,0.242867,0.007025,0.003752,0.004624,0.000016,0.002802,0.001273,0.004077,0.000937
6134,0.053998,0.107452,0.037574,0.384012,0.106475,0.056998,0.129001,0.002361,0.097129,0.025001
6135,0.798570,0.040102,0.027976,0.003277,0.002576,0.102969,0.016903,0.007454,0.000000,0.000170
6136,0.695510,0.027755,0.005517,0.010335,0.036458,0.003577,0.074246,0.027036,0.105143,0.014423
6137,0.360383,0.598718,0.000843,0.007247,0.007078,0.025459,0.000052,0.000188,0.000023,0.000009
6138,0.739635,0.144173,0.000159,0.005955,0.008314,0.000438,0.097015,0.003932,0.000049,0.000329
6139,0.321220,0.067524,0.000984,0.057425,0.158550,0.224783,0.144562,0.004901,0.018010,0.002040
6140,0.932735,0.045008,0.000503,0.000758,0.001053,0.006889,0.004953,0.007180,0.000175,0.000744
6141,0.051362,0.000539,0.001708,0.000008,0.049627,0.283408,0.025875,0.040643,0.546806,0.000023
6142,0.644418,0.019732,0.001937,0.009182,0.155748,0.027021,0.017172,0.083015,0.027478,0.014297
6143,0.654524,0.312890,0.017416,0.000002,0.005874,0.000590,0.003709,0.003755,0.000109,0.001132
6144,0.790090,0.203391,0.000427,0.000124,0.003105,0.000139,0.002573,0.000099,0.000009,0.000043
6145,0.760210,0.134837,0.000504,0.000010,0.005069,0.000040,0.010276,0.088923,0.000008,0.000122
6146,0.967697,0.001643,0.008368,0.000013,0.010527,0.000045,0.006282,0.004051,0.000000,0.001373
6147,0.875296,0.107612,0.000015,0.001505,0.000881,0.001116,0.003525,0.005324,0.000135,0.004591
6148,0.450164,0.151408,0.021214,0.028982,0.272624,0.054105,0.020861,0.000221,0.000150,0.000273
6149,0.044211,0.486961,0.002759,0.242254,0.021708,0.153109,0.032827,0.000349,0.014088,0.001734
6150,0.158141,0.721851,0.018067,0.061101,0.017000,0.020519,0.003279,0.000019,0.000004,0.000020
6151,0.560538,0.044710,0.009431,0.200062,0.022711,0.030879,0.002053,0.097613,0.003352,0.028651
6152,0.002794,0.011854,0.193134,0.312336,0.028311,0.403230,0.039009,0.003521,0.000475,0.005336
6153,0.604772,0.050450,0.005732,0.043900,0.051935,0.152325,0.020068,0.060376,0.000370,0.010073
6154,0.768677,0.099382,0.000042,0.002365,0.039667,0.001719,0.004477,0.017763,0.000548,0.065360
6155,0.237733,0.332658,0.008327,0.021930,0.039241,0.210448,0.110449,0.018569,0.002619,0.018026
6156,0.026702,0.861631,0.064366,0.001634,0.004784,0.038742,0.001606,0.000000,0.000515,0.000019
6157,0.110130,0.000554,0.013895,0.015284,0.274371,0.008339,0.006941,0.159545,0.000451,0.410489
6158,0.751822,0.071800,0.000134,0.001101,0.008590,0.003251,0.016892,0.133509,0.000002,0.012900
6159,0.942955,0.032482,0.008617,0.000003,0.001285,0.000006,0.014264,0.000199,0.000001,0.000189
6160,0.082019,0.005314,0.842488,0.000542,0.006203,0.010646,0.003500,0.047459,0.000890,0.000940
6161,0.931177,0.015438,0.002210,0.021941,0.018890,0.005357,0.003531,0.001378,0.000007,0.000071
6162,0.170956,0.006058,0.001236,0.177013,0.074040,0.038827,0.010446,0.506406,0.002232,0.012786
6163,0.827349,0.053532,0.002054,0.000828,0.001968,0.000025,0.022717,0.082614,0.000023,0.008890
6164,0.178800,0.498965,0.000851,0.262518,0.006925,0.014934,0.028922,0.004926,0.000019,0.003140
6165,0.818480,0.110785,0.006722,0.000203,0.043066,0.019641,0.000555,0.000083,0.000011,0.000453
6166,0.106049,0.001779,0.648194,0.000557,0.072511,0.007399,0.011241,0.141392,0.000522,0.010356
6167,0.584041,0.053876,0.055281,0.067488,0.005880,0.007810,0.043496,0.159955,0.000302,0.021872
6168,0.211060,0.000359,0.000498,0.003790,0.392578,0.024121,0.024961,0.342464,0.000001,0.000168
6169,0.415946,0.111543,0.025784,0.020694,0.045441,0.133826,0.012012,0.213012,0.000085,0.021657
6170,0.229352,0.083038,0.003244,0.048903,0.067630,0.010211,0.407328,0.014902,0.004176,0.131216
6171,0.092872,0.335813,0.415885,0.003120,0.002617,0.014253,0.003778,0.112901,0.002680,0.016081
6172,0.415834,0.059685,0.063855,0.269830,0.064559,0.048304,0.025749,0.022848,0.009517,0.019821
6173,0.496518,0.141875,0.010638,0.168912,0.020551,0.115421,0.044020,0.000829,0.001039,0.000199
6174,0.626418,0.001624,0.008219,0.003870,0.021440,0.016714,0.111114,0.197356,0.000013,0.013232
6175,0.090667,0.000231,0.003934,0.003146,0.338632,0.076427,0.008960,0.034804,0.096611,0.346589
6176,0.199722,0.015209,0.745545,0.000422,0.012169,0.012138,0.008474,0.000132,0.006188,0.000001
6177,0.866464,0.002683,0.000152,0.000392,0.023026,0.086485,0.012442,0.008280,0.000022,0.000055
6178,0.831323,0.006906,0.001116,0.002211,0.100319,0.009289,0.047658,0.000576,0.000593,0.000010
6179,0.029833,0.622263,0.015684,0.011217,0.243473,0.059309,0.016814,0.000008,0.001399,0.000001
6180,0.073755,0.409312,0.000594,0.465131,0.002813,0.024140,0.006539,0.007089,0.000100,0.010527
6181,0.966373,0.008231,0.002124,0.000327,0.014967,0.003126,0.004570,0.000122,0.000159,0.000001
6182,0.136650,0.009895,0.006198,0.567127,0.029880,0.014869,0.138817,0.016958,0.001167,0.078439
6183,0.232894,0.384428,0.375656,0.005183,0.000000,0.000384,0.001290,0.000000,0.000000,0.000164
6184,0.283329,0.157889,0.352309,0.024863,0.030977,0.125407,0.015612,0.000409,0.000025,0.009181
6185,0.480419,0.024037,0.020809,0.034661,0.097066,0.254155,0.034190,0.008093,0.000240,0.046330
6186,0.979627,0.002149,0.007816,0.000093,0.002536,0.000100,0.007134,0.000527,0.000000,0.000017
6187,0.376623,0.029538,0.111941,0.013790,0.213542,0.132817,0.017988,0.089987,0.004077,0.009698
6188,0.078131,0.000967,0.158314,0.006853,0.485222,0.245880,0.008209,0.000018,0.016400,0.000006
6189,0.483284,0.000119,0.008367,0.071386,0.305172,0.055209,0.007100,0.068653,0.000525,0.000184
6190,0.242420,0.013372,0.009249,0.000295,0.234626,0.009918,0.001805,0.019532,0.000004,0.468779
6191,0.710297,0.000422,0.000032,0.000136,0.217299,0.046398,0.005706,0.019569,0.000138,0.000002
6192,0.969532,0.016216,0.000640,0.000060,0.008290,0.001553,0.002489,0.000654,0.000016,0.000550
6193,0.565866,0.042863,0.010473,0.015117,0.106271,0.112359,0.129500,0.005105,0.004751,0.007695
6194,0.000056,0.260177,0.000000,0.739767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6195,0.117789,0.243958,0.592789,0.022934,0.006126,0.008910,0.004056,0.001012,0.001068,0.001358
6196,0.031962,0.115230,0.002873,0.098929,0.255783,0.100255,0.252042,0.000184,0.136487,0.006253
6197,0.966573,0.022228,0.000672,0.000094,0.001609,0.000244,0.004598,0.003846,0.000108,0.000029
6198,0.074905,0.915978,0.000139,0.000012,0.001508,0.001633,0.005824,0.000000,0.000000,0.000000
6199,0.249445,0.070866,0.007742,0.054597,0.130596,0.020262,0.055257,0.009827,0.398685,0.002722
6200,0.883514,0.025422,0.001850,0.005416,0.014890,0.031277,0.018932,0.002259,0.012620,0.003821
6201,0.461973,0.516056,0.009012,0.000836,0.003422,0.000041,0.005834,0.000006,0.002814,0.000006
6202,0.033285,0.001221,0.026765,0.006962,0.471363,0.148724,0.001346,0.000372,0.309702,0.000260
6203,0.120970,0.034525,0.014557,0.009568,0.154861,0.630022,0.015537,0.013884,0.001901,0.004176
6204,0.919275,0.029450,0.009055,0.000009,0.034251,0.000709,0.006451,0.000217,0.000014,0.000568
6205,0.477715,0.049492,0.010697,0.231771,0.024316,0.104768,0.052858,0.027096,0.002828,0.018459
6206,0.236950,0.192971,0.016760,0.228315,0.022421,0.106756,0.155085,0.038575,0.000958,0.001209
6207,0.979266,0.001055,0.000143,0.000010,0.002068,0.000417,0.010994,0.000293,0.000007,0.005746
6208,0.739659,0.025856,0.006551,0.000625,0.009741,0.029727,0.052635,0.134900,0.000140,0.000167
6209,0.880872,0.005857,0.006790,0.002928,0.046534,0.021601,0.006819,0.025430,0.000476,0.002693
6210,0.465814,0.490886,0.001795,0.003344,0.023210,0.000937,0.011044,0.000753,0.000004,0.002212
6211,0.032217,0.021417,0.159264,0.001318,0.171991,0.611293,0.002116,0.000135,0.000055,0.000195
6212,0.885903,0.058090,0.015052,0.002303,0.022573,0.003633,0.003932,0.002688,0.000223,0.005603
6213,0.635671,0.007256,0.009997,0.000542,0.010520,0.000948,0.004324,0.327279,0.000271,0.003191
6214,0.424666,0.026831,0.025905,0.188946,0.081120,0.115425,0.041298,0.000378,0.000821,0.094611
6215,0.060063,0.123199,0.010099,0.712953,0.033464,0.015956,0.030454,0.000418,0.000174,0.013219
6216,0.062392,0.761133,0.043462,0.003784,0.008953,0.106561,0.012416,0.000048,0.001244,0.000007
